调入
公告日,实施日,证券代码,证券名称
2022-05-27,2022-06-10,002479,富春环保
2022-05-27,2022-06-10,002497,雅化集团
2022-05-27,2022-06-10,002515,金字火腿
2022-05-27,2022-06-10,002542,中化岩土
2022-05-27,2022-06-10,002547,春兴精工
2022-05-27,2022-06-10,002562,兄弟科技
2022-05-27,2022-06-10,002582,好想你
2022-05-27,2022-06-10,002596,海南瑞泽
2022-05-27,2022-06-10,002616,长青集团
2022-05-27,2022-06-10,002625,光启技术
2022-05-27,2022-06-10,002647,仁东控股
2022-05-27,2022-06-10,002672,东江环保
2022-05-27,2022-06-10,002755,奥赛康
2022-05-27,2022-06-10,002756,永兴材料
2022-05-27,2022-06-10,002793,罗欣药业
2022-05-27,2022-06-10,002798,帝欧家居
2022-05-27,2022-06-10,002955,鸿合科技
2022-05-27,2022-06-10,002969,嘉美包装
2022-05-27,2022-06-10,002973,侨银股份
2022-05-27,2022-06-10,002980,华盛昌
2022-05-27,2022-06-10,002982,湘佳股份
2022-05-27,2022-06-10,002989,中天精装
2022-05-27,2022-06-10,300012,华测检测
2022-05-27,2022-06-10,300016,北陆药业
2022-05-27,2022-06-10,300047,天源迪科
2022-05-27,2022-06-10,300053,欧比特
2022-05-27,2022-06-10,300066,三川智慧
2022-05-27,2022-06-10,300073,当升科技
2022-05-27,2022-06-10,300110,华仁药业
2022-05-27,2022-06-10,300190,维尔利
2022-05-27,2022-06-10,300194,福安药业
2022-05-27,2022-06-10,300238,冠昊生物
2022-05-27,2022-06-10,300252,金信诺
2022-05-27,2022-06-10,300302,同有科技
2022-05-27,2022-06-10,300349,金卡智能
2022-05-27,2022-06-10,300388,节能国祯
2022-05-27,2022-06-10,300390,天华超净
2022-05-27,2022-06-10,300448,浩云科技
2022-05-27,2022-06-10,300520,科大国创
2022-05-27,2022-06-10,300526,*ST中潜
2022-05-27,2022-06-10,300572,安车检测
2022-05-27,2022-06-10,300664,鹏鹞环保
2022-05-27,2022-06-10,300673,佩蒂股份
2022-05-27,2022-06-10,300769,德方纳米
2022-05-27,2022-06-10,300800,力合科技
2022-05-27,2022-06-10,300805,电声股份
2022-05-27,2022-06-10,300831,派瑞股份
2022-05-27,2022-06-10,600054,黄山旅游
2022-05-27,2022-06-10,600096,云天化
2022-05-27,2022-06-10,600499,科达制造
2022-05-27,2022-06-10,600503,华丽家族
2022-05-27,2022-06-10,600622,光大嘉宝
2022-05-27,2022-06-10,600624,复旦复华
2022-05-27,2022-06-10,600636,国新文化
2022-05-27,2022-06-10,600686,金龙汽车
2022-05-27,2022-06-10,600738,丽尚国潮
2022-05-27,2022-06-10,600825,新华传媒
2022-05-27,2022-06-10,600846,同济科技
2022-05-27,2022-06-10,600894,广日股份
2022-05-27,2022-06-10,600975,新五丰
2022-05-27,2022-06-10,601058,赛轮轮胎
2022-05-27,2022-06-10,601163,三角轮胎
2022-05-27,2022-06-10,601595,上海电影
2022-05-27,2022-06-10,601858,中国科传
2022-05-27,2022-06-10,603026,石大胜华
2022-05-27,2022-06-10,603039,ST泛微
2022-05-27,2022-06-10,603283,赛腾股份
2022-05-27,2022-06-10,603327,福蓉科技
2022-05-27,2022-06-10,603383,顶点软件
2022-05-27,2022-06-10,603590,康辰药业
2022-05-27,2022-06-10,603711,香飘飘
2022-05-27,2022-06-10,603808,歌力思
2022-05-27,2022-06-10,603815,交建股份
2022-05-27,2022-06-10,603869,新智认知
2022-05-27,2022-06-10,603887,城地香江
2022-05-27,2022-06-10,603956,威派格
2022-05-27,2022-06-10,603976,正川股份
2022-05-27,2022-06-10,605117,德业股份
2022-05-27,2022-06-10,605118,力鼎光电
2022-05-27,2022-06-10,688030,山石网科
2022-05-27,2022-06-10,688086,*ST紫晶
2022-05-27,2022-06-10,688122,西部超导
2022-05-27,2022-06-10,688177,百奥泰
2022-05-27,2022-06-10,688390,固德威
2022-11-25,2022-12-09,000070,特发信息
2022-11-25,2022-12-09,000155,川能动力
2022-11-25,2022-12-09,000591,太阳能
2022-11-25,2022-12-09,000592,平潭发展
2022-11-25,2022-12-09,000639,西王食品
2022-11-25,2022-12-09,000683,远兴能源
2022-11-25,2022-12-09,000697,炼石航空
2022-11-25,2022-12-09,000918,嘉凯城
2022-11-25,2022-12-09,000931,中关村
2022-11-25,2022-12-09,000936,华西股份
2022-11-25,2022-12-09,002025,航天电器
2022-11-25,2022-12-09,002035,华帝股份
2022-11-25,2022-12-09,002192,融捷股份
2022-11-25,2022-12-09,002298,中电兴发
2022-11-25,2022-12-09,002301,齐心集团
2022-11-25,2022-12-09,002303,美盈森
2022-11-25,2022-12-09,002376,新北洋
2022-11-25,2022-12-09,002522,浙江众成
2022-11-25,2022-12-09,002530,金财互联
2022-11-25,2022-12-09,002531,天顺风能
2022-11-25,2022-12-09,002609,捷顺科技
2022-11-25,2022-12-09,002717,岭南股份
2022-11-25,2022-12-09,002738,中矿资源
2022-11-25,2022-12-09,002792,通宇通讯
2022-11-25,2022-12-09,002850,科达利
2022-11-25,2022-12-09,002880,卫光生物
2022-11-25,2022-12-09,002912,中新赛克
2022-11-25,2022-12-09,002970,锐明技术
2022-11-25,2022-12-09,002977,天箭科技
2022-11-25,2022-12-09,300006,莱美药业
2022-11-25,2022-12-09,300020,银江技术
2022-11-25,2022-12-09,300045,华力创通
2022-11-25,2022-12-09,300078,思创医惠
2022-11-25,2022-12-09,300132,青松股份
2022-11-25,2022-12-09,300145,中金环境
2022-11-25,2022-12-09,300292,吴通控股
2022-11-25,2022-12-09,300307,慈星股份
2022-11-25,2022-12-09,300311,任子行
2022-11-25,2022-12-09,300322,硕贝德
2022-11-25,2022-12-09,300365,恒华科技
2022-11-25,2022-12-09,300368,汇金股份
2022-11-25,2022-12-09,300373,扬杰科技
2022-11-25,2022-12-09,300378,鼎捷软件
2022-11-25,2022-12-09,300386,飞天诚信
2022-11-25,2022-12-09,300429,强力新材
2022-11-25,2022-12-09,300441,鲍斯股份
2022-11-25,2022-12-09,300510,金冠股份
2022-11-25,2022-12-09,300523,辰安科技
2022-11-25,2022-12-09,300531,优博讯
2022-11-25,2022-12-09,300548,博创科技
2022-11-25,2022-12-09,300552,万集科技
2022-11-25,2022-12-09,300568,星源材质
2022-11-25,2022-12-09,300604,长川科技
2022-11-25,2022-12-09,300624,万兴科技
2022-11-25,2022-12-09,300682,朗新科技
2022-11-25,2022-12-09,300684,中石科技
2022-11-25,2022-12-09,300776,帝尔激光
2022-11-25,2022-12-09,300785,值得买
2022-11-25,2022-12-09,300788,中信出版
2022-11-25,2022-12-09,300850,新强联
2022-11-25,2022-12-09,300857,协创数据
2022-11-25,2022-12-09,300861,美畅股份
2022-11-25,2022-12-09,301029,怡合达
2022-11-25,2022-12-09,600032,浙江新能
2022-11-25,2022-12-09,600261,阳光照明
2022-11-25,2022-12-09,600326,西藏天路
2022-11-25,2022-12-09,600337,美克家居
2022-11-25,2022-12-09,600343,航天动力
2022-11-25,2022-12-09,600378,昊华科技
2022-11-25,2022-12-09,600512,腾达建设
2022-11-25,2022-12-09,600694,大商股份
2022-11-25,2022-12-09,600715,文投控股
2022-11-25,2022-12-09,600800,渤海化学
2022-11-25,2022-12-09,600855,航天长峰
2022-11-25,2022-12-09,600873,梅花生物
2022-11-25,2022-12-09,601158,重庆水务
2022-11-25,2022-12-09,601231,环旭电子
2022-11-25,2022-12-09,601666,平煤股份
2022-11-25,2022-12-09,603180,金牌厨柜
2022-11-25,2022-12-09,603222,济民医疗
2022-11-25,2022-12-09,603359,东珠生态
2022-11-25,2022-12-09,603378,亚士创能
2022-11-25,2022-12-09,603508,思维列控
2022-11-25,2022-12-09,603511,爱慕股份
2022-11-25,2022-12-09,603587,地素时尚
2022-11-25,2022-12-09,603596,伯特利
2022-11-25,2022-12-09,603606,东方电缆
2022-11-25,2022-12-09,603626,科森科技
2022-11-25,2022-12-09,603686,福龙马
2022-11-25,2022-12-09,603688,石英股份
2022-11-25,2022-12-09,605099,共创草坪
2022-11-25,2022-12-09,688020,方邦股份
2022-11-25,2022-12-09,688055,龙腾光电
2022-11-25,2022-12-09,688063,派能科技
2022-11-25,2022-12-09,688095,福昕软件
2022-11-25,2022-12-09,688116,天奈科技
2022-11-25,2022-12-09,688222,成都先导
2022-11-25,2022-12-09,688301,奕瑞科技
2022-11-25,2022-12-09,688365,光云科技
2022-11-25,2022-12-09,688505,复旦张江
2023-05-26,2023-06-09,000423,东阿阿胶
2023-05-26,2023-06-09,000507,珠海港
2023-05-26,2023-06-09,000601,韶能股份
2023-05-26,2023-06-09,000615,*ST美谷
2023-05-26,2023-06-09,000710,贝瑞基因
2023-05-26,2023-06-09,000823,超声电子
2023-05-26,2023-06-09,000893,亚钾国际
2023-05-26,2023-06-09,000903,云内动力
2023-05-26,2023-06-09,000910,大亚圣象
2023-05-26,2023-06-09,000933,神火股份
2023-05-26,2023-06-09,000958,电投产融
2023-05-26,2023-06-09,000976,ST华铁
2023-05-26,2023-06-09,002042,华孚时尚
2023-05-26,2023-06-09,002232,启明信息
2023-05-26,2023-06-09,002240,盛新锂能
2023-05-26,2023-06-09,002251,步步高
2023-05-26,2023-06-09,002293,罗莱生活
2023-05-26,2023-06-09,002425,凯撒文化
2023-05-26,2023-06-09,002432,九安医疗
2023-05-26,2023-06-09,002437,誉衡药业
2023-05-26,2023-06-09,002449,国星光电
2023-05-26,2023-06-09,002463,沪电股份
2023-05-26,2023-06-09,002487,大金重工
2023-05-26,2023-06-09,002518,科士达
2023-05-26,2023-06-09,002614,奥佳华
2023-05-26,2023-06-09,002662,京威股份
2023-05-26,2023-06-09,002761,浙江建投
2023-05-26,2023-06-09,002803,吉宏股份
2023-05-26,2023-06-09,002833,弘亚数控
2023-05-26,2023-06-09,002930,宏川智慧
2023-05-26,2023-06-09,002975,博杰股份
2023-05-26,2023-06-09,300118,东方日升
2023-05-26,2023-06-09,300127,银河磁体
2023-05-26,2023-06-09,300149,睿智医药
2023-05-26,2023-06-09,300177,中海达
2023-05-26,2023-06-09,300184,力源信息
2023-05-26,2023-06-09,300205,天喻信息
2023-05-26,2023-06-09,300215,电科院
2023-05-26,2023-06-09,300219,鸿利智汇
2023-05-26,2023-06-09,300222,科大智能
2023-05-26,2023-06-09,300255,常山药业
2023-05-26,2023-06-09,300266,兴源环境
2023-05-26,2023-06-09,300276,三丰智能
2023-05-26,2023-06-09,300287,飞利信
2023-05-26,2023-06-09,300318,博晖创新
2023-05-26,2023-06-09,300326,凯利泰
2023-05-26,2023-06-09,300328,宜安科技
2023-05-26,2023-06-09,300355,蒙草生态
2023-05-26,2023-06-09,300395,菲利华
2023-05-26,2023-06-09,300397,天和防务
2023-05-26,2023-06-09,300423,昇辉科技
2023-05-26,2023-06-09,300438,鹏辉能源
2023-05-26,2023-06-09,300439,美康生物
2023-05-26,2023-06-09,300487,蓝晓科技
2023-05-26,2023-06-09,300590,移为通信
2023-05-26,2023-06-09,300616,尚品宅配
2023-05-26,2023-06-09,300657,弘信电子
2023-05-26,2023-06-09,300659,中孚信息
2023-05-26,2023-06-09,300709,精研科技
2023-05-26,2023-06-09,300740,水羊股份
2023-05-26,2023-06-09,300748,金力永磁
2023-05-26,2023-06-09,300791,仙乐健康
2023-05-26,2023-06-09,300799,*ST左江
2023-05-26,2023-06-09,300815,玉禾田
2023-05-26,2023-06-09,300829,金丹科技
2023-05-26,2023-06-09,300842,帝科股份
2023-05-26,2023-06-09,300846,首都在线
2023-05-26,2023-06-09,300867,圣元环保
2023-05-26,2023-06-09,300872,天阳科技
2023-05-26,2023-06-09,600103,青山纸业
2023-05-26,2023-06-09,600105,永鼎股份
2023-05-26,2023-06-09,600114,东睦股份
2023-05-26,2023-06-09,600416,湘电股份
2023-05-26,2023-06-09,600481,双良节能
2023-05-26,2023-06-09,600548,深高速
2023-05-26,2023-06-09,600565,迪马股份
2023-05-26,2023-06-09,600590,泰豪科技
2023-05-26,2023-06-09,600748,上实发展
2023-05-26,2023-06-09,600995,南网储能
2023-05-26,2023-06-09,601258,*ST庞大
2023-05-26,2023-06-09,601588,北辰实业
2023-05-26,2023-06-09,601686,友发集团
2023-05-26,2023-06-09,601827,三峰环境
2023-05-26,2023-06-09,603068,博通集成
2023-05-26,2023-06-09,603258,电魂网络
2023-05-26,2023-06-09,603313,梦百合
2023-05-26,2023-06-09,603337,杰克股份
2023-05-26,2023-06-09,603338,浙江鼎力
2023-05-26,2023-06-09,603529,爱玛科技
2023-05-26,2023-06-09,603610,麒盛科技
2023-05-26,2023-06-09,603826,坤彩科技
2023-05-26,2023-06-09,603960,克来机电
2023-05-26,2023-06-09,605136,丽人丽妆
2023-05-26,2023-06-09,605339,南侨食品
2023-05-26,2023-06-09,688200,华峰测控
2023-05-26,2023-06-09,688276,百克生物
2023-05-26,2023-06-09,688516,奥特维
2023-05-26,2023-06-09,688520,神州细胞-U
2023-05-26,2023-06-09,688778,厦钨新能
2023-05-26,2023-06-09,688788,科思科技
2023-11-24,2023-12-08,000011,深物业A
2023-11-24,2023-12-08,000036,华联控股
2023-11-24,2023-12-08,000539,粤电力A
2023-11-24,2023-12-08,000566,海南海药
2023-11-24,2023-12-08,000612,焦作万方
2023-11-24,2023-12-08,000652,泰达股份
2023-11-24,2023-12-08,002017,东信和平
2023-11-24,2023-12-08,002044,美年健康
2023-11-24,2023-12-08,002055,得润电子
2023-11-24,2023-12-08,002106,莱宝高科
2023-11-24,2023-12-08,002234,民和股份
2023-11-24,2023-12-08,002262,恩华药业
2023-11-24,2023-12-08,002285,世联行
2023-11-24,2023-12-08,002310,东方园林
2023-11-24,2023-12-08,002344,海宁皮城
2023-11-24,2023-12-08,002367,康力电梯
2023-11-24,2023-12-08,002413,雷科防务
2023-11-24,2023-12-08,002435,长江健康
2023-11-24,2023-12-08,002472,双环传动
2023-11-24,2023-12-08,002481,双塔食品
2023-11-24,2023-12-08,002517,恺英网络
2023-11-24,2023-12-08,002558,巨人网络
2023-11-24,2023-12-08,002589,瑞康医药
2023-11-24,2023-12-08,002611,东方精工
2023-11-24,2023-12-08,002636,金安国纪
2023-11-24,2023-12-08,002639,雪人股份
2023-11-24,2023-12-08,002641,公元股份
2023-11-24,2023-12-08,002664,信质集团
2023-11-24,2023-12-08,002695,煌上煌
2023-11-24,2023-12-08,002733,雄韬股份
2023-11-24,2023-12-08,002759,天际股份
2023-11-24,2023-12-08,002810,山东赫达
2023-11-24,2023-12-08,002865,钧达股份
2023-11-24,2023-12-08,003031,中瓷电子
2023-11-24,2023-12-08,003032,传智教育
2023-11-24,2023-12-08,300007,汉威科技
2023-11-24,2023-12-08,300055,万邦达
2023-11-24,2023-12-08,300091,金通灵
2023-11-24,2023-12-08,300102,乾照光电
2023-11-24,2023-12-08,300114,中航电测
2023-11-24,2023-12-08,300131,英唐智控
2023-11-24,2023-12-08,300191,潜能恒信
2023-11-24,2023-12-08,300204,舒泰神
2023-11-24,2023-12-08,300394,天孚通信
2023-11-24,2023-12-08,300477,合纵科技
2023-11-24,2023-12-08,300485,赛升药业
2023-11-24,2023-12-08,300502,新易盛
2023-11-24,2023-12-08,300607,拓斯达
2023-11-24,2023-12-08,300900,广联航空
2023-11-24,2023-12-08,300942,易瑞生物
2023-11-24,2023-12-08,300981,中红医疗
2023-11-24,2023-12-08,301206,三元生物
2023-11-24,2023-12-08,301236,软通动力
2023-11-24,2023-12-08,600108,亚盛集团
2023-11-24,2023-12-08,600129,太极集团
2023-11-24,2023-12-08,600184,光电股份
2023-11-24,2023-12-08,600308,华泰股份
2023-11-24,2023-12-08,600370,三房巷
2023-11-24,2023-12-08,600523,贵航股份
2023-11-24,2023-12-08,600569,安阳钢铁
2023-11-24,2023-12-08,600581,八一钢铁
2023-11-24,2023-12-08,600583,海油工程
2023-11-24,2023-12-08,600742,一汽富维
2023-11-24,2023-12-08,600746,江苏索普
2023-11-24,2023-12-08,600789,鲁抗医药
2023-11-24,2023-12-08,600841,动力新科
2023-11-24,2023-12-08,600935,华塑股份
2023-11-24,2023-12-08,600977,中国电影
2023-11-24,2023-12-08,600984,建设机械
2023-11-24,2023-12-08,600990,四创电子
2023-11-24,2023-12-08,601700,风范股份
2023-11-24,2023-12-08,601929,吉视传媒
2023-11-24,2023-12-08,603018,华设集团
2023-11-24,2023-12-08,603053,成都燃气
2023-11-24,2023-12-08,603060,国检集团
2023-11-24,2023-12-08,603235,天新药业
2023-11-24,2023-12-08,603305,旭升集团
2023-11-24,2023-12-08,603345,安井食品
2023-11-24,2023-12-08,603387,基蛋生物
2023-11-24,2023-12-08,603416,信捷电气
2023-11-24,2023-12-08,603429,集友股份
2023-11-24,2023-12-08,603520,司太立
2023-11-24,2023-12-08,603601,再升科技
2023-11-24,2023-12-08,603916,苏博特
2023-11-24,2023-12-08,603959,百利科技
2023-11-24,2023-12-08,605007,五洲特纸
2023-11-24,2023-12-08,605008,长鸿高科
2023-11-24,2023-12-08,605199,葫芦娃
2023-11-24,2023-12-08,605296,神农集团
2023-11-24,2023-12-08,605388,均瑶健康
2023-11-24,2023-12-08,688085,三友医疗
2023-11-24,2023-12-08,688148,芳源股份
2023-11-24,2023-12-08,688153,唯捷创芯
2023-11-24,2023-12-08,688233,神工股份
2023-11-24,2023-12-08,688277,天智航-U
2023-11-24,2023-12-08,688330,宏力达
2023-11-24,2023-12-08,688331,荣昌生物
2023-11-24,2023-12-08,688399,硕世生物
2023-11-24,2023-12-08,688425,铁建重工
2023-11-24,2023-12-08,688699,明微电子
2024-05-31,2024-06-14,000006,深振业A
2024-05-31,2024-06-14,000032,深桑达A
2024-05-31,2024-06-14,000560,我爱我家
2024-05-31,2024-06-14,000789,万年青
2024-05-31,2024-06-14,000818,航锦科技
2024-05-31,2024-06-14,000851,ST高鸿
2024-05-31,2024-06-14,000921,海信家电
2024-05-31,2024-06-14,002124,ST天邦
2024-05-31,2024-06-14,002201,正威新材
2024-05-31,2024-06-14,002206,海利得
2024-05-31,2024-06-14,002217,*ST合泰
2024-05-31,2024-06-14,002218,拓日新能
2024-05-31,2024-06-14,002261,拓维信息
2024-05-31,2024-06-14,002307,北新路桥
2024-05-31,2024-06-14,002424,ST百灵
2024-05-31,2024-06-14,002436,兴森科技
2024-05-31,2024-06-14,002440,闰土股份
2024-05-31,2024-06-14,002556,辉隆股份
2024-05-31,2024-06-14,002573,清新环境
2024-05-31,2024-06-14,002610,ST爱康
2024-05-31,2024-06-14,002645,华宏科技
2024-05-31,2024-06-14,002677,浙江美大
2024-05-31,2024-06-14,002724,海洋王
2024-05-31,2024-06-14,002741,光华科技
2024-05-31,2024-06-14,002768,国恩股份
2024-05-31,2024-06-14,002838,道恩股份
2024-05-31,2024-06-14,002866,传艺科技
2024-05-31,2024-06-14,002918,蒙娜丽莎
2024-05-31,2024-06-14,002932,明德生物
2024-05-31,2024-06-14,002950,奥美医疗
2024-05-31,2024-06-14,002979,雷赛智能
2024-05-31,2024-06-14,002984,森麒麟
2024-05-31,2024-06-14,300002,神州泰岳
2024-05-31,2024-06-14,300054,鼎龙股份
2024-05-31,2024-06-14,300158,振东制药
2024-05-31,2024-06-14,300271,华宇软件
2024-05-31,2024-06-14,300377,赢时胜
2024-05-31,2024-06-14,300401,花园生物
2024-05-31,2024-06-14,300497,富祥药业
2024-05-31,2024-06-14,300567,精测电子
2024-05-31,2024-06-14,300630,普利制药
2024-05-31,2024-06-14,300639,凯普生物
2024-05-31,2024-06-14,300653,正海生物
2024-05-31,2024-06-14,300662,科锐国际
2024-05-31,2024-06-14,300696,爱乐达
2024-05-31,2024-06-14,300765,新诺威
2024-05-31,2024-06-14,300767,震安科技
2024-05-31,2024-06-14,300792,壹网壹创
2024-05-31,2024-06-14,300803,指南针
2024-05-31,2024-06-14,301060,兰卫医学
2024-05-31,2024-06-14,301165,锐捷网络
2024-05-31,2024-06-14,301200,大族数控
2024-05-31,2024-06-14,301267,华厦眼科
2024-05-31,2024-06-14,301286,侨源股份
2024-05-31,2024-06-14,301358,湖南裕能
2024-05-31,2024-06-14,600098,广州发展
2024-05-31,2024-06-14,600172,黄河旋风
2024-05-31,2024-06-14,600277,ST亿利
2024-05-31,2024-06-14,600284,浦东建设
2024-05-31,2024-06-14,600360,ST华微
2024-05-31,2024-06-14,600361,创新新材
2024-05-31,2024-06-14,600483,福能股份
2024-05-31,2024-06-14,600510,黑牡丹
2024-05-31,2024-06-14,600578,京能电力
2024-05-31,2024-06-14,600612,老凤祥
2024-05-31,2024-06-14,600696,岩石股份
2024-05-31,2024-06-14,600770,综艺股份
2024-05-31,2024-06-14,600872,中炬高新
2024-05-31,2024-06-14,600876,凯盛新能
2024-05-31,2024-06-14,600955,维远股份
2024-05-31,2024-06-14,601019,山东出版
2024-05-31,2024-06-14,601212,白银有色
2024-05-31,2024-06-14,601330,绿色动力
2024-05-31,2024-06-14,601399,国机重装
2024-05-31,2024-06-14,601567,三星医疗
2024-05-31,2024-06-14,601858,中国科传
2024-05-31,2024-06-14,601965,中国汽研
2024-05-31,2024-06-14,603010,万盛股份
2024-05-31,2024-06-14,603032,德新科技
2024-05-31,2024-06-14,603087,甘李药业
2024-05-31,2024-06-14,603179,新泉股份
2024-05-31,2024-06-14,603208,江山欧派
2024-05-31,2024-06-14,603298,杭叉集团
2024-05-31,2024-06-14,603363,*ST傲农
2024-05-31,2024-06-14,603396,金辰股份
2024-05-31,2024-06-14,603728,鸣志电器
2024-05-31,2024-06-14,603979,金诚信
2024-05-31,2024-06-14,605338,巴比食品
2024-05-31,2024-06-14,605369,拱东医疗
2024-05-31,2024-06-14,688017,绿的谐波
2024-05-31,2024-06-14,688133,泰坦科技
2024-05-31,2024-06-14,688198,佰仁医疗
2024-05-31,2024-06-14,688213,思特威
2024-05-31,2024-06-14,688238,和元生物
2024-05-31,2024-06-14,688275,万润新能
2024-05-31,2024-06-14,688356,键凯科技
2024-05-31,2024-06-14,688499,利元亨
2024-05-31,2024-06-14,688617,惠泰医疗
2024-05-31,2024-06-14,688660,电气风电
2024-05-31,2024-06-14,688733,壹石通
2024-11-29,2024-12-13,000016,深康佳A
2024-11-29,2024-12-13,000034,神州数码
2024-11-29,2024-12-13,000403,派林生物
2024-11-29,2024-12-13,000426,兴业银锡
2024-11-29,2024-12-13,001338,永顺泰
2024-11-29,2024-12-13,002085,万丰奥威
2024-11-29,2024-12-13,002135,东南网架
2024-11-29,2024-12-13,002250,联化科技
2024-11-29,2024-12-13,002283,天润工业
2024-11-29,2024-12-13,002287,奇正藏药
2024-11-29,2024-12-13,002318,久立特材
2024-11-29,2024-12-13,002453,华软科技
2024-11-29,2024-12-13,002467,二六三
2024-11-29,2024-12-13,002549,凯美特气
2024-11-29,2024-12-13,002646,天佑德酒
2024-11-29,2024-12-13,002746,仙坛股份
2024-11-29,2024-12-13,002782,可立克
2024-11-29,2024-12-13,002961,瑞达期货
2024-11-29,2024-12-13,300065,海兰信
2024-11-29,2024-12-13,300140,节能环境
2024-11-29,2024-12-13,300143,盈康生命
2024-11-29,2024-12-13,300203,聚光科技
2024-11-29,2024-12-13,300206,理邦仪器
2024-11-29,2024-12-13,300233,金城医药
2024-11-29,2024-12-13,300263,隆华科技
2024-11-29,2024-12-13,300267,尔康制药
2024-11-29,2024-12-13,300332,天壕能源
2024-11-29,2024-12-13,300339,润和软件
2024-11-29,2024-12-13,300343,联创股份
2024-11-29,2024-12-13,300358,楚天科技
2024-11-29,2024-12-13,300369,绿盟科技
2024-11-29,2024-12-13,300382,斯莱克
2024-11-29,2024-12-13,300476,胜宏科技
2024-11-29,2024-12-13,300573,兴齐眼药
2024-11-29,2024-12-13,300587,天铁股份
2024-11-29,2024-12-13,300671,富满微
2024-11-29,2024-12-13,300860,锋尚文化
2024-11-29,2024-12-13,300887,谱尼测试
2024-11-29,2024-12-13,300953,震裕科技
2024-11-29,2024-12-13,301080,百普赛斯
2024-11-29,2024-12-13,301089,拓新药业
2024-11-29,2024-12-13,301301,川宁生物
2024-11-29,2024-12-13,301308,江波龙
2024-11-29,2024-12-13,301498,乖宝宠物
2024-11-29,2024-12-13,600007,中国国贸
2024-11-29,2024-12-13,600225,*ST卓朗
2024-11-29,2024-12-13,600295,鄂尔多斯
2024-11-29,2024-12-13,600312,平高电气
2024-11-29,2024-12-13,600340,华夏幸福
2024-11-29,2024-12-13,600391,航发科技
2024-11-29,2024-12-13,600400,红豆股份
2024-11-29,2024-12-13,600491,龙元建设
2024-11-29,2024-12-13,600496,精工钢构
2024-11-29,2024-12-13,600610,中毅达
2024-11-29,2024-12-13,600685,中船防务
2024-11-29,2024-12-13,600688,上海石化
2024-11-29,2024-12-13,600691,阳煤化工
2024-11-29,2024-12-13,600720,中交设计
2024-11-29,2024-12-13,600797,浙大网新
2024-11-29,2024-12-13,600811,东方集团
2024-11-29,2024-12-13,601001,晋控煤业
2024-11-29,2024-12-13,601011,宝泰隆
2024-11-29,2024-12-13,601099,太平洋
2024-11-29,2024-12-13,601918,新集能源
2024-11-29,2024-12-13,603071,物产环能
2024-11-29,2024-12-13,603098,森特股份
2024-11-29,2024-12-13,603105,芯能科技
2024-11-29,2024-12-13,603113,金能科技
2024-11-29,2024-12-13,603129,春风动力
2024-11-29,2024-12-13,603170,宝立食品
2024-11-29,2024-12-13,603187,海容冷链
2024-11-29,2024-12-13,603212,赛伍技术
2024-11-29,2024-12-13,603556,海兴电力
2024-11-29,2024-12-13,603595,东尼电子
2024-11-29,2024-12-13,603666,亿嘉和
2024-11-29,2024-12-13,603718,海利生物
2024-11-29,2024-12-13,603896,寿仙谷
2024-11-29,2024-12-13,603906,龙蟠科技
2024-11-29,2024-12-13,603936,博敏电子
2024-11-29,2024-12-13,603938,三孚股份
2024-11-29,2024-12-13,688023,安恒信息
2024-11-29,2024-12-13,688031,星环科技
2024-11-29,2024-12-13,688033,天宜上佳
2024-11-29,2024-12-13,688046,药康生物
2024-11-29,2024-12-13,688152,麒麟信安
2024-11-29,2024-12-13,688158,优刻得
2024-11-29,2024-12-13,688161,威高骨科
2024-11-29,2024-12-13,688173,希荻微
2024-11-29,2024-12-13,688202,美迪西
2024-11-29,2024-12-13,688239,航宇科技
2024-11-29,2024-12-13,688278,特宝生物
2024-11-29,2024-12-13,688339,亿华通
2024-11-29,2024-12-13,688368,晶丰明源
2024-11-29,2024-12-13,688381,帝奥微
2024-11-29,2024-12-13,688508,芯朋微
2024-11-29,2024-12-13,688518,联赢激光
2024-11-29,2024-12-13,688578,艾力斯
2024-11-29,2024-12-13,688680,海优新材
2024-11-29,2024-12-13,688711,宏微科技
2024-11-29,2024-12-13,688800,瑞可达
2025-05-30,2025-06-13,000062,深圳华强
2025-05-30,2025-06-13,000415,渤海租赁
2025-05-30,2025-06-13,000429,粤高速A
2025-05-30,2025-06-13,000528,柳工
2025-05-30,2025-06-13,000543,皖能电力
2025-05-30,2025-06-13,000582,北部湾港
2025-05-30,2025-06-13,000627,天茂集团
2025-05-30,2025-06-13,000869,张裕A
2025-05-30,2025-06-13,000951,中国重汽
2025-05-30,2025-06-13,001213,中铁特货
2025-05-30,2025-06-13,001269,欧晶科技
2025-05-30,2025-06-13,001322,箭牌家居
2025-05-30,2025-06-13,001389,广合科技
2025-05-30,2025-06-13,001696,宗申动力
2025-05-30,2025-06-13,002088,鲁阳节能
2025-05-30,2025-06-13,002108,沧州明珠
2025-05-30,2025-06-13,002130,沃尔核材
2025-05-30,2025-06-13,002190,成飞集成
2025-05-30,2025-06-13,002191,劲嘉股份
2025-05-30,2025-06-13,002291,遥望科技
2025-05-30,2025-06-13,002312,川发龙蟒
2025-05-30,2025-06-13,002349,精华制药
2025-05-30,2025-06-13,002446,盛路通信
2025-05-30,2025-06-13,002461,珠江啤酒
2025-05-30,2025-06-13,002585,双星新材
2025-05-30,2025-06-13,002773,康弘药业
2025-05-30,2025-06-13,002837,英维克
